"CustomerID","TotalSpend","Segment"
16597,90.04,"Low value"
16598,149.4,"Low value"
16600,813.52,"Medium value"
16601,244.8,"Low value"
16602,561.43,"Low value"
16603,482.47,"Low value"
16607,3656.75,"High value"
16609,5535.96,"High value"
16610,75.66,"Low value"
16611,137.99,"Low value"
16612,1187.66,"Medium value"
16613,618.59,"Low value"
16614,506.19,"Low value"
16616,500.42,"Low value"
16617,151.85,"Low value"
16618,2664.54,"High value"
16619,248.01,"Low value"
16620,178.96,"Low value"
16621,813.48,"Medium value"
16623,129.45,"Low value"
16624,810.57,"Medium value"
16625,333.08,"Low value"
16626,4446.55,"High value"
16627,322.8,"Low value"
16628,2193.06,"High value"
16629,417.73,"Low value"
16633,2888.05,"High value"
16634,217.9,"Low value"
16637,1184.35,"Medium value"
16638,1684.97,"Medium value"
16639,1345.64,"Medium value"
16641,231.1,"Low value"
16642,696.83,"Medium value"
16643,487.51,"Low value"
16644,833.78,"Medium value"
16647,214.06,"Low value"
16648,310.46,"Low value"
16650,518.42,"Low value"
16652,6893.68,"High value"
16653,1258.4,"Medium value"
16654,607.57,"Low value"
16655,3794.52,"High value"
16656,8683.36,"High value"
16657,933.62,"Medium value"
16658,123.24,"Low value"
16659,39.12,"Low value"
16660,1724.85,"High value"
16665,135.4,"Low value"
16666,118.98,"Low value"
16667,570.13,"Low value"
16668,306.72,"Low value"
16669,1378.87,"Medium value"
16670,4169.34,"High value"
16671,1692.27,"Medium value"
16672,8176.29,"High value"
16674,319.61,"Low value"
16676,1625.52,"Medium value"
16678,3206.15,"High value"
16679,129.75,"Low value"
16680,183.7,"Low value"
16681,1770.34,"High value"
16682,1028,"Medium value"
16684,67415.04,"High value"
16685,324.24,"Low value"
16686,3082.18,"High value"
16688,1260.86,"Medium value"
16689,541.94,"Low value"
16690,242.53,"Low value"
16692,1276,"Medium value"
16693,482.01,"Low value"
16696,657.9,"Low value"
16697,112.75,"Low value"
16698,1998,"High value"
16700,5113.1,"High value"
16701,5646.33,"High value"
16705,14123.85,"High value"
16706,531.35,"Low value"
16708,656.63,"Low value"
16709,3029.87,"High value"
16710,2483.04,"High value"
16711,1651.03,"Medium value"
16712,3645.43,"High value"
16713,7006.03,"High value"
16714,1411.53,"Medium value"
16715,301.72,"Low value"
16716,1482.6,"Medium value"
16717,4438.4,"High value"
16718,623.75,"Low value"
16719,1806.92,"High value"
16720,155.24,"Low value"
16721,292.47,"Low value"
16722,4750.41,"High value"
16723,589.15,"Low value"
16725,786.97,"Medium value"
16726,1382.02,"Medium value"
16727,272.82,"Low value"
16728,1054.67,"Medium value"
16729,7403.56,"High value"
16730,783.43,"Medium value"
16732,603.75,"Low value"
16734,650.51,"Low value"
16735,2331.91,"High value"
16737,417.6,"Low value"
16738,3.75,"Low value"
16739,333.45,"Low value"
16742,929.8,"Medium value"
16743,2284.34,"High value"
16744,1304.76,"Medium value"
16745,7217.9,"High value"
16746,6701.01,"High value"
16747,845.16,"Medium value"
16748,1515.9,"Medium value"
16750,623.93,"Low value"
16751,1764.72,"High value"
16752,207.5,"Low value"
16753,223.92,"Low value"
16754,2002.4,"High value"
16755,1509.03,"Medium value"
16756,239.4,"Low value"
16757,106.83,"Low value"
16758,369.34,"Low value"
16759,806.74,"Medium value"
16761,316.62,"Low value"
16762,1501.38,"Medium value"
16763,628.8,"Low value"
16764,2840.25,"High value"
16765,34,"Low value"
16766,1145.6,"Medium value"
16767,5580.6,"High value"
16768,498.14,"Low value"
16769,380.39,"Low value"
16770,795.3,"Medium value"
16771,2246.81,"High value"
16773,171.59,"Low value"
16774,668.12,"Low value"
16775,1695.66,"Medium value"
16776,388.28,"Low value"
16777,226.35,"Low value"
16778,245.94,"Low value"
16779,10805.39,"High value"
16780,425.19,"Low value"
16781,327.85,"Low value"
16782,2317.55,"High value"
16784,107.6,"Low value"
16788,597.48,"Low value"
16789,80.8,"Low value"
16790,1571.12,"Medium value"
16791,1737.28,"High value"
16792,110.38,"Low value"
16793,243.84,"Low value"
16794,1243.91,"Medium value"
16795,414.88,"Low value"
16796,305.62,"Low value"
16800,1201.49,"Medium value"
16801,2371.63,"High value"
16803,332.3,"Low value"
16804,536.99,"Low value"
16805,460.59,"Low value"
16806,801.49,"Medium value"
16807,1121.59,"Medium value"
16808,288.42,"Low value"
16809,916.64,"Medium value"
16810,343.44,"Low value"
16811,547.07,"Low value"
16812,479.35,"Low value"
16813,1692.98,"Medium value"
16814,6517.6,"High value"
16816,417.06,"Low value"
16817,1762.55,"High value"
16818,3381.17,"High value"
16820,497.61,"Low value"
16823,358.38,"Low value"
16824,460.64,"Low value"
16825,775.18,"Medium value"
16826,341.7,"Low value"
16828,128.5,"Low value"
16829,197.22,"Low value"
16830,325.91,"Low value"
16832,199.15,"Low value"
16833,1106.53,"Medium value"
16834,413.46,"Low value"
16835,180.85,"Low value"
16836,251.87,"Low value"
16837,3174.23,"High value"
16838,594.8,"Low value"
16839,17830.92,"High value"
16841,1965.02,"High value"
16842,1267.94,"Medium value"
16843,10209.32,"High value"
16846,214.32,"Low value"
16847,193.44,"Low value"
16848,281.42,"Low value"
16849,124.57,"Low value"
16850,332.41,"Low value"
16851,342.45,"Low value"
16852,144.91,"Low value"
16855,328.4,"Low value"
16856,35.4,"Low value"
16858,405.49,"Low value"
16859,1022.48,"Medium value"
16861,195.87,"Low value"
16863,524.25,"Low value"
16866,207.74,"Low value"
16869,845.22,"Medium value"
16871,2863.19,"High value"
16872,680.02,"Medium value"
16873,7180.93,"High value"
16875,2167.59,"High value"
16877,853.72,"Medium value"
16878,26.6,"Low value"
16880,1519.08,"Medium value"
16881,432,"Low value"
16882,705.12,"Medium value"
16883,276.73,"Low value"
16884,429.84,"Low value"
16885,471.51,"Low value"
16887,194.88,"Low value"
16889,1578.67,"Medium value"
16891,809.7,"Medium value"
16892,554.24,"Low value"
16893,145.93,"Low value"
16895,219.14,"Low value"
16897,366.53,"Low value"
16898,573.16,"Low value"
16899,1281.56,"Medium value"
16900,1586.53,"Medium value"
16902,1706.88,"High value"
16903,373.24,"Low value"
16904,3754.27,"High value"
16905,3119.38,"High value"
16906,579.77,"Low value"
16907,981.65,"Medium value"
16909,394.14,"Low value"
16910,1510.06,"Medium value"
16912,2622.09,"High value"
16913,113.44,"Low value"
16914,208.46,"Low value"
16915,621.68,"Low value"
16916,576.26,"Low value"
16917,391.52,"Low value"
16918,1094.3,"Medium value"
16919,2596.45,"High value"
16921,169.79,"Low value"
16923,7828.39,"High value"
16924,954,"Medium value"
16926,230.25,"Low value"
16927,543.05,"Low value"
16928,2913.7,"High value"
16929,1295.39,"Medium value"
16930,380.55,"Low value"
16931,4604.22,"High value"
16932,161.94,"Low value"
16933,596.38,"Low value"
16934,950.93,"Medium value"
16936,262.68,"Low value"
16938,3569.63,"High value"
16940,3049.88,"High value"
16942,1947.07,"High value"
16943,816.73,"Medium value"
16945,4345.5,"High value"
16947,406.48,"Low value"
16948,435.02,"Low value"
16949,1411.27,"Medium value"
16950,1178.56,"Medium value"
16951,1292.75,"Medium value"
16952,167.61,"Low value"
16953,20.8,"Low value"
16954,2085.08,"High value"
16955,543.67,"Low value"
16956,325.14,"Low value"
16957,416.64,"Low value"
16959,117.35,"Low value"
16960,507.05,"Low value"
16961,234.17,"Low value"
16963,110.55,"Low value"
16965,201.19,"Low value"
16966,2161.47,"High value"
16967,319.02,"Low value"
16968,439.43,"Low value"
16969,650.41,"Low value"
16971,482.21,"Low value"
16976,251.52,"Low value"
16978,344.33,"Low value"
16979,1894.95,"High value"
16980,1078.96,"Medium value"
16982,384.06,"Low value"
16983,1942.3,"High value"
16984,4570.28,"High value"
16985,5466.62,"High value"
16986,1873.2,"High value"
16987,1625.05,"Medium value"
16988,126.12,"Low value"
16989,1133.25,"Medium value"
16990,179,"Low value"
16992,1626.76,"Medium value"
16995,1.25,"Low value"
16996,1486.46,"Medium value"
16997,702,"Medium value"
16998,302.98,"Low value"
16999,484.82,"Low value"
17001,3989.57,"High value"
17002,1499.68,"Medium value"
17004,1412.94,"Medium value"
17006,781.78,"Medium value"
17007,902.43,"Medium value"
17010,205.26,"Low value"
17011,270.9,"Low value"
17014,607.08,"Low value"
17015,1842.56,"High value"
17017,8814.41,"High value"
17018,920.1,"Medium value"
17019,1272.61,"Medium value"
17022,71,"Low value"
17024,95.85,"Low value"
17025,357.77,"Low value"
17026,154.83,"Low value"
17027,931.99,"Medium value"
17029,716,"Medium value"
17030,146.87,"Low value"
17031,380.35,"Low value"
17033,1030.14,"Medium value"
17034,756.47,"Medium value"
17035,478.73,"Low value"
17037,1281.42,"Medium value"
17038,112.4,"Low value"
17040,449.73,"Low value"
17041,1097.37,"Medium value"
17042,1044.38,"Medium value"
17043,1735.18,"High value"
17044,999.53,"Medium value"
17045,339.44,"Low value"
17046,642.02,"Low value"
17047,1100.9,"Medium value"
17048,986.38,"Medium value"
17049,5725.18,"High value"
17050,3228.84,"High value"
17051,247.14,"Low value"
17052,413.75,"Low value"
17053,500.58,"Low value"
17054,1358.83,"Medium value"
17058,1179.89,"Medium value"
17059,3095.04,"High value"
17060,234.24,"Low value"
17061,5348.33,"High value"
17062,542.27,"Low value"
17063,1500.69,"Medium value"
17064,859.35,"Medium value"
17065,112.35,"Low value"
17068,4572.94,"High value"
17069,2764.18,"High value"
17070,312.14,"Low value"
17071,2472.58,"High value"
17073,1446.09,"Medium value"
17075,854.47,"Medium value"
17076,841.08,"Medium value"
17078,378.2,"Low value"
17079,118.8,"Low value"
17080,289.74,"Low value"
17081,290.16,"Low value"
17082,2003.85,"High value"
17083,1405.78,"Medium value"
17084,2949.75,"High value"
17085,1578.25,"Medium value"
17086,2050.08,"High value"
17088,1991.01,"High value"
17090,2046.05,"High value"
17091,3852.71,"High value"
17092,1777.78,"High value"
17094,333.8,"Low value"
17095,1560.12,"Medium value"
17096,1051.58,"Medium value"
17097,970.92,"Medium value"
17100,971.74,"Medium value"
17101,1621.73,"Medium value"
17102,25.5,"Low value"
17105,665.78,"Low value"
17107,11250.43,"High value"
17109,900.4,"Medium value"
17110,163.3,"Low value"
17111,248.61,"Low value"
17114,870.02,"Medium value"
17115,868.1,"Medium value"
17117,116.2,"Low value"
17118,157.02,"Low value"
17119,620.21,"Low value"
17120,307.46,"Low value"
17122,138.32,"Low value"
17123,345.3,"Low value"
17124,298.89,"Low value"
17125,259.35,"Low value"
17126,1017.65,"Medium value"
17128,157.09,"Low value"
17131,2463.17,"High value"
17133,4892.24,"High value"
17134,425,"Low value"
17135,1139.73,"Medium value"
17138,380.5,"Low value"
17139,10751.37,"High value"
17140,465.32,"Low value"
17142,579,"Low value"
17144,984.57,"Medium value"
17146,749.78,"Medium value"
17147,1749.54,"High value"
17148,124.88,"Low value"
17152,1875.5,"High value"
17153,213.78,"Low value"
17154,329.34,"Low value"
17155,251.7,"Low value"
17157,331.45,"Low value"
17158,1266.97,"Medium value"
17159,1543.03,"Medium value"
17160,3518.03,"High value"
17162,1723.71,"High value"
17163,293.1,"Low value"
17164,2468.3,"High value"
17165,158.68,"Low value"
17166,223.19,"Low value"
17169,854.68,"Medium value"
17171,224.91,"Low value"
17172,322.26,"Low value"
17173,3777.55,"High value"
17174,59.9,"Low value"
17175,1456.44,"Medium value"
17176,306.13,"Low value"
17179,711.79,"Medium value"
17180,811.68,"Medium value"
17181,239.92,"Low value"
17183,3407.71,"High value"
17186,144,"Low value"
17187,203.95,"Low value"
17188,2672.88,"High value"
17189,384.4,"Low value"
17190,639.74,"Low value"
17191,2095.13,"High value"
17193,1724.14,"High value"
17194,262.62,"Low value"
17197,1013.01,"Medium value"
17198,692.22,"Medium value"
17201,342.63,"Low value"
17203,3563.85,"High value"
17204,1776.21,"High value"
17205,384.08,"Low value"
17206,204.24,"Low value"
17211,2334.77,"High value"
17212,226.85,"Low value"
17213,2821.38,"High value"
17214,1154.12,"Medium value"
17217,113.5,"Low value"
17218,1960.72,"High value"
17219,114.23,"Low value"
17220,3198.25,"High value"
17221,335.13,"Low value"
17222,354.15,"Low value"
17223,426.79,"Low value"
17226,393.49,"Low value"
17227,939.32,"Medium value"
17228,1906.09,"High value"
17229,318.76,"Low value"
17230,3810.15,"High value"
17231,3220.82,"High value"
17232,421.52,"Low value"
17233,190.88,"Low value"
17234,149.89,"Low value"
17235,550.06,"Low value"
17236,916.13,"Medium value"
17237,314.69,"Low value"
17238,3744.65,"High value"
17239,385.05,"Low value"
17242,1135.04,"Medium value"
17243,8725.15,"High value"
17244,954.9,"Medium value"
17245,171.45,"Low value"
17247,282.19,"Low value"
17248,318.65,"Low value"
17250,384.52,"Low value"
17251,283.28,"Low value"
17252,353.86,"Low value"
17253,178.26,"Low value"
17254,272.44,"Low value"
17255,298.41,"Low value"
17256,240,"Low value"
17259,603.37,"Low value"
17262,1253.36,"Medium value"
17263,63.44,"Low value"
17265,562.9,"Low value"
17266,310.64,"Low value"
17267,317.62,"Low value"
17268,763.64,"Medium value"
17272,2152.73,"High value"
17274,111.98,"Low value"
17277,1065.35,"Medium value"
17278,246.04,"Low value"
17279,187.83,"Low value"
17282,1703.41,"High value"
17284,1663.48,"Medium value"
17286,153.92,"Low value"
17287,1064.11,"Medium value"
17288,1419.73,"Medium value"
17289,952.66,"Medium value"
17290,525.24,"Low value"
17291,550.8,"Low value"
17293,1875.11,"High value"
17295,556.95,"Low value"
17297,131.78,"Low value"
17298,498.42,"Low value"
17299,669.11,"Low value"
17301,197.63,"Low value"
17302,1151.33,"Medium value"
17303,250.04,"Low value"
17306,8661.89,"High value"
17307,152.64,"Low value"
17309,82.75,"Low value"
17311,1384.85,"Medium value"
17312,644.3,"Low value"
17313,2369.55,"High value"
17314,2541.08,"High value"
17315,6380.06,"High value"
17317,2676.66,"High value"
17320,1200.62,"Medium value"
17321,700.86,"Medium value"
17323,933.15,"Medium value"
17324,990.23,"Medium value"
17325,96.8,"Low value"
17329,523.11,"Low value"
17330,363.9,"Low value"
17331,175.2,"Low value"
17333,494.25,"Low value"
17334,307.44,"Low value"
17337,2111.42,"High value"
17338,6675.68,"High value"
17339,243.36,"Low value"
17340,12815.4,"High value"
17341,781.36,"Medium value"
17343,193.64,"Low value"
17344,160.57,"Low value"
17345,537.74,"Low value"
17346,2741.54,"High value"
17347,228.96,"Low value"
17348,1159.52,"Medium value"
17349,110.75,"Low value"
17350,1315.95,"Medium value"
17351,587.15,"Low value"
17353,1740,"High value"
17354,1393.06,"Medium value"
17356,178.22,"Low value"
17357,388.14,"Low value"
17358,365.85,"Low value"
17359,127.86,"Low value"
17360,585.79,"Low value"
17361,488.2,"Low value"
17362,312.23,"Low value"
17364,4506.63,"High value"
17365,4801.56,"High value"
17367,168.4,"Low value"
17368,2475.82,"High value"
17370,446.18,"Low value"
17371,423.89,"Low value"
17372,1342.68,"Medium value"
17373,646.92,"Low value"
17374,495.77,"Low value"
17375,427.7,"Low value"
17376,203.2,"Low value"
17377,4275.92,"High value"
17379,404.66,"Low value"
17381,20278.79,"High value"
17382,65.4,"Low value"
17383,199.29,"Low value"
17384,336.4,"Low value"
17385,261.11,"Low value"
17386,2686.42,"High value"
17387,784.11,"Medium value"
17388,1259.56,"Medium value"
17389,32367.28,"High value"
17391,508.8,"Low value"
17392,457.91,"Low value"
17394,203.87,"Low value"
17396,7330.8,"High value"
17397,696.41,"Medium value"
17398,653.38,"Low value"
17400,2129.96,"High value"
17402,2633.85,"High value"
17403,281.62,"Low value"
17404,33512.82,"High value"
17405,1095.6,"Medium value"
17406,2472.12,"High value"
17408,32.65,"Low value"
17409,771.85,"Medium value"
17410,1214.72,"Medium value"
17411,808.94,"Medium value"
17412,1258.06,"Medium value"
17414,778,"Medium value"
17415,507.84,"Low value"
17416,6948.5,"High value"
17418,463.46,"Low value"
17419,4252.17,"High value"
17420,598.83,"Low value"
17422,2105.61,"High value"
17423,733.19,"Medium value"
17425,759.17,"Medium value"
17426,5052.26,"High value"
17427,100.8,"Low value"
17428,17435.25,"High value"
17429,537.72,"Low value"
17430,265.76,"Low value"
17431,403.3,"Low value"
17432,365.76,"Low value"
17433,303.16,"Low value"
17434,2414.22,"High value"
17436,216.3,"Low value"
17438,398.6,"Low value"
17440,195.74,"Low value"
17442,2286.86,"High value"
17443,534.24,"Low value"
17444,2940.04,"High value"
17446,120.9,"Low value"
17447,541.53,"Low value"
17448,4287.63,"High value"
17449,2536.86,"High value"
17450,201619.41,"High value"
17451,1793.85,"High value"
17453,486.72,"Low value"
17454,517.53,"Low value"
17455,131.7,"Low value"
17456,249.86,"Low value"
17457,1737.7,"High value"
17458,316.5,"Low value"
17459,657.3,"Low value"
17460,792.23,"Medium value"
17461,757.46,"Medium value"
17462,688.44,"Medium value"
17463,1911.46,"High value"
17464,289.96,"Low value"
17466,763.28,"Medium value"
17468,137,"Low value"
17469,1898.88,"High value"
17470,1125.07,"Medium value"
17472,710.29,"Medium value"
17475,194.37,"Low value"
17480,517.13,"Low value"
17481,1261.84,"Medium value"
17483,414.04,"Low value"
17486,396.87,"Low value"
17489,376.64,"Low value"
17490,2257.76,"High value"
17491,3575.82,"High value"
17492,374.57,"Low value"
17495,497.56,"Low value"
17496,271.05,"Low value"
17498,272.22,"Low value"
17499,622.88,"Low value"
17500,1138,"Medium value"
17501,288.6,"Low value"
17502,689.1,"Medium value"
17503,558.96,"Low value"
17504,3248.78,"High value"
17505,1145.84,"Medium value"
17506,310.11,"Low value"
17507,605.58,"Low value"
17508,387.31,"Low value"
17509,6129.54,"High value"
17510,308.48,"Low value"
17511,93999.38,"High value"
17512,2929.94,"High value"
17513,513.2,"Low value"
17514,208.65,"Low value"
17515,639.02,"Low value"
17516,768.08,"Medium value"
17517,153.94,"Low value"
17519,1848.97,"High value"
17520,546.81,"Low value"
17521,724.46,"Medium value"
17522,1070.71,"Medium value"
17523,652.74,"Low value"
17524,145,"Low value"
17525,422.7,"Low value"
17526,1685.1,"Medium value"
17527,989.88,"Medium value"
17528,3716.9,"High value"
17530,2385,"High value"
17531,299.95,"Low value"
17534,223.36,"Low value"
17535,164.4,"Low value"
17536,76.5,"Low value"
17537,897.62,"Medium value"
17538,98.42,"Low value"
17540,587.4,"Low value"
17542,170.75,"Low value"
17545,645.96,"Low value"
17547,11.8,"Low value"
17548,348.08,"Low value"
17549,148.86,"Low value"
17550,267.16,"Low value"
17551,306.84,"Low value"
17552,950.86,"Medium value"
17553,1487.6,"Medium value"
17554,1952.45,"High value"
17555,483.26,"Low value"
17556,157.9,"Low value"
17557,541.46,"Low value"
17560,854.95,"Medium value"
17561,167.62,"Low value"
17562,1137.38,"Medium value"
17564,454.01,"Low value"
17566,901.21,"Medium value"
17567,4650.4,"High value"
17569,344.14,"Low value"
17571,1498.51,"Medium value"
17572,226.75,"Low value"
17573,398.3,"Low value"
17574,185.65,"Low value"
17576,3787.58,"High value"
17578,162.18,"Low value"
17579,457.6,"Low value"
17580,215.72,"Low value"
17581,11353.97,"High value"
17582,175.27,"Low value"
17584,1257.3,"Medium value"
17585,1133.07,"Medium value"
17588,1240.2,"Medium value"
17589,2404.17,"High value"
17590,1479.22,"Medium value"
17591,2236.92,"High value"
17593,3943.12,"High value"
17594,993.18,"Medium value"
17595,388.79,"Low value"
17596,2827.93,"High value"
17597,2044.37,"High value"
17600,161.67,"Low value"
17601,116.01,"Low value"
17602,5155.17,"High value"
17603,1954.74,"High value"
17604,309.36,"Low value"
17608,193.42,"Low value"
17609,1120.52,"Medium value"
17611,4020.57,"High value"
17612,2104.14,"High value"
17613,4608.93,"High value"
17614,390.07,"Low value"
17615,329.6,"Low value"
17616,571.2,"Low value"
17618,971.58,"Medium value"
17619,218.52,"Low value"
17620,81.44,"Low value"
17621,1423.7,"Medium value"
17623,527.05,"Low value"
17624,843.48,"Medium value"
17625,2047,"High value"
17628,75.75,"Low value"
17629,1844.12,"High value"
17630,503.6,"Low value"
17631,528.33,"Low value"
17633,1407.34,"Medium value"
17634,2361.97,"High value"
17636,305.19,"Low value"
17637,547.06,"Low value"
17639,108.5,"Low value"
17640,621.66,"Low value"
17642,712.29,"Medium value"
17643,101.55,"Low value"
17644,3022.3,"High value"
17646,1021.12,"Medium value"
17647,133.06,"Low value"
17648,1805.45,"High value"
17649,875.24,"Medium value"
17650,166.08,"Low value"
17651,4003.33,"High value"
17652,4998.31,"High value"
17653,1239.24,"Medium value"
17654,117.55,"Low value"
17655,2706.14,"High value"
17656,1674.69,"Medium value"
17658,704.96,"Medium value"
17659,3044.17,"High value"
17660,196,"Low value"
17663,1817.55,"High value"
17664,604.64,"Low value"
17666,728.16,"Medium value"
17667,2055.51,"High value"
17668,347.75,"Low value"
17669,3406.72,"High value"
17670,205.7,"Low value"
17671,1861.34,"High value"
17672,3249.72,"High value"
17673,1636.02,"Medium value"
17674,551.04,"Low value"
17675,20650.46,"High value"
17676,1392.09,"Medium value"
17677,16507.24,"High value"
17678,298.11,"Low value"
17679,1992.11,"High value"
17680,184.4,"Low value"
17682,2489.33,"High value"
17684,239.41,"Low value"
17685,3191.53,"High value"
17686,5739.46,"High value"
17690,4767.45,"High value"
17691,290.4,"Low value"
17692,748.44,"Medium value"
17693,213.92,"Low value"
17694,283.12,"Low value"
17695,765.34,"Medium value"
17696,2370.37,"High value"
17697,338.95,"Low value"
17698,154.95,"Low value"
17700,2560.39,"High value"
17701,417.95,"Low value"
17702,1929.02,"High value"
17703,798.74,"Medium value"
17704,885.19,"Medium value"
17705,1865.92,"High value"
17706,10911.61,"High value"
17707,152.4,"Low value"
17708,267.08,"Low value"
17709,137.45,"Low value"
17711,385.1,"Low value"
17712,522.91,"Low value"
17714,153,"Low value"
17715,326.4,"Low value"
17716,5806.19,"High value"
17718,139.35,"Low value"
17719,5424.28,"High value"
17720,1195.94,"Medium value"
17722,2467.44,"High value"
17723,3276.4,"High value"
17724,1070.35,"Medium value"
17725,3507.03,"High value"
17727,1077.95,"Medium value"
17728,3236.34,"High value"
17730,5308.13,"High value"
17731,1602.02,"Medium value"
17732,303.97,"Low value"
17733,692.19,"Medium value"
17734,700.63,"Medium value"
17735,13110.02,"High value"
17736,417.39,"Low value"
17737,168.24,"Low value"
17738,1894.75,"High value"
17739,2796.65,"High value"
17742,355.11,"Low value"
17744,2353.72,"High value"
17746,121.7,"Low value"
17747,78.15,"Low value"
17749,674.52,"Low value"
17750,1797.57,"High value"
17752,80.64,"Low value"
17754,1804.6,"High value"
17757,5625.09,"High value"
17758,3456.7,"High value"
17759,834.99,"Medium value"
17760,287.59,"Low value"
17761,712.78,"Medium value"
17763,15,"Low value"
17764,818.82,"Medium value"
17765,371.88,"Low value"
17767,271.2,"Low value"
17768,2273.18,"High value"
17769,4035.33,"High value"
17770,1143.27,"Medium value"
17771,245.81,"Low value"
17772,182.77,"Low value"
17774,1235.36,"Medium value"
17775,56.4,"Low value"
17777,665.86,"Low value"
17779,674.97,"Low value"
17781,188.02,"Low value"
17783,283.47,"Low value"
17785,131.94,"Low value"
17786,278.74,"Low value"
17787,1865.19,"High value"
17788,1117.9,"Medium value"
17789,225.9,"Low value"
17790,1965.55,"High value"
17791,106.1,"Low value"
17793,323.04,"Low value"
17795,350.39,"Low value"
17796,697.9,"Medium value"
17797,780.43,"Medium value"
17799,3085.78,"High value"
17800,1199.01,"Medium value"
17802,1318.24,"Medium value"
17805,512.31,"Low value"
17806,546.04,"Low value"
17809,6196.2,"High value"
17811,7997.75,"High value"
17812,732.16,"Medium value"
17813,1827.16,"High value"
17816,36.56,"Low value"
17817,387.68,"Low value"
17819,3748.67,"High value"
17820,24.05,"Low value"
17824,298.4,"Low value"
17827,1995.46,"High value"
17828,2040.21,"High value"
17829,889.24,"Medium value"
17830,398.7,"Low value"
17831,35.4,"Low value"
17832,155.37,"Low value"
17835,350.64,"Low value"
17836,110.21,"Low value"
17837,1626.23,"Medium value"
17838,3245.9,"High value"
17839,338.8,"Low value"
17841,41642.36,"High value"
17843,205.48,"Low value"
17844,51.56,"Low value"
17846,2033.1,"High value"
17848,901.2,"Medium value"
17849,605.8,"Low value"
17850,5493.79,"High value"
17852,114.34,"Low value"
17854,311.26,"Low value"
17855,208.97,"Low value"
17856,1442.27,"Medium value"
17857,26994.74,"High value"
17858,5155.66,"High value"
17859,148.21,"Low value"
17860,252.8,"Low value"
17861,2142.4,"High value"
17862,330.9,"Low value"
17863,3160,"High value"
17864,597.5,"Low value"
17865,10894.1,"High value"
17866,333.6,"Low value"
17867,1771.45,"High value"
17869,428.18,"Low value"
17870,1899.3,"High value"
17871,155.9,"Low value"
17873,1953.96,"High value"
17874,708.66,"Medium value"
17877,237.61,"Low value"
17878,379.45,"Low value"
17879,178.52,"Low value"
17880,458.92,"Low value"
17881,133.35,"Low value"
17883,671.77,"Low value"
17884,717.45,"Medium value"
17885,190.19,"Low value"
17886,899.61,"Medium value"
17887,111.35,"Low value"
17888,926.32,"Medium value"
17889,203.87,"Low value"
17890,602.09,"Low value"
17891,203.86,"Low value"
17892,244.1,"Low value"
17893,112.25,"Low value"
17894,1119.81,"Medium value"
17895,98,"Low value"
17896,256.32,"Low value"
17897,592.1,"Low value"
17898,152.06,"Low value"
17899,155.8,"Low value"
17900,209.4,"Low value"
17901,110.38,"Low value"
17904,204.42,"Low value"
17905,800.24,"Medium value"
17906,72.9,"Low value"
17908,243.28,"Low value"
17911,366.23,"Low value"
17912,326.41,"Low value"
17913,411.6,"Low value"
17914,336.43,"Low value"
17917,341.28,"Low value"
17919,1304.04,"Medium value"
17920,4204.1,"High value"
17921,826.52,"Medium value"
17923,207.5,"Low value"
17924,3030.67,"High value"
17925,244.08,"Low value"
17926,397.29,"Low value"
17928,212.54,"Low value"
17929,851.5,"Medium value"
17930,1740.48,"High value"
17931,408.36,"Low value"
17932,1331.57,"Medium value"
17934,704.25,"Medium value"
17935,145.79,"Low value"
17936,389.84,"Low value"
17937,4301.22,"High value"
17939,99.14,"Low value"
17940,6229.3,"High value"
17941,304.56,"Low value"
17942,77.5,"Low value"
17946,149.58,"Low value"
17947,176.68,"Low value"
17948,358.56,"Low value"
17949,64270.12,"High value"
17950,492.28,"Low value"
17951,1026.24,"Medium value"
17954,2370.07,"High value"
17955,557.3,"Low value"
17956,12.75,"Low value"
17957,111.68,"Low value"
17958,508.46,"Low value"
17960,73.78,"Low value"
17961,1296.44,"Medium value"
17962,102.83,"Low value"
17964,471.7,"Low value"
17965,2622.57,"High value"
17966,1098.43,"Medium value"
17967,123.07,"Low value"
17968,277.35,"Low value"
17969,228.2,"Low value"
17970,582.59,"Low value"
17972,136.04,"Low value"
17973,337.04,"Low value"
17974,740.79,"Medium value"
17975,4584.01,"High value"
17976,353.19,"Low value"
17977,288.14,"Low value"
17978,300.92,"Low value"
17979,777.61,"Medium value"
17980,811.45,"Medium value"
17984,152.68,"Low value"
17985,634.95,"Low value"
17986,20.8,"Low value"
17987,198.57,"Low value"
17988,211.07,"Low value"
17990,630.84,"Low value"
17991,93.35,"Low value"
17994,727.29,"Medium value"
17995,76.1,"Low value"
17997,2430.04,"High value"
17999,382.06,"Low value"
18001,417.23,"Low value"
18004,169.47,"Low value"
18005,249.72,"Low value"
18006,444.68,"Low value"
18008,2116.19,"High value"
18009,262.44,"Low value"
18010,174.8,"Low value"
18011,102.79,"Low value"
18013,187.29,"Low value"
18014,166.42,"Low value"
18015,120.03,"Low value"
18016,1483.56,"Medium value"
18017,523,"Low value"
18018,122.14,"Low value"
18019,38.45,"Low value"
18022,668.11,"Low value"
18024,542.78,"Low value"
18027,115.31,"Low value"
18030,240.6,"Low value"
18032,73.5,"Low value"
18033,97.97,"Low value"
18034,422.88,"Low value"
18035,730.4,"Medium value"
18036,405.62,"Low value"
18037,70.02,"Low value"
18040,357.2,"Low value"
18041,4205.64,"High value"
18042,165.05,"Low value"
